date,home_team,away_team,tournament,match_year,elo_diff,home_elo,away_elo,home_form_pts,away_form_pts,form_pts_diff,home_form_gf,away_form_gf,home_form_ga,away_form_ga,home_is_host,away_is_host,host_diff,is_knockout,result
2022-09-27,Mexico,Colombia,Friendly,2022,-65.0,1839.0,1904.0,1.0,1.0,0.0,0.2,0.2,0.8,0.4,0,0,0,0,Away Win
2022-09-27,Paraguay,Morocco,Friendly,2022,-35.0,1729.0,1764.0,1.4,1.4,0.0,1.4,1.6,2.2,1.6,0,0,0,0,Draw
2022-09-27,Saudi Arabia,United States,Friendly,2022,-229.0,1629.0,1858.0,0.8,1.6,-0.8,0.2,1.6,0.8,0.6,0,0,0,0,Draw
2022-09-27,Portugal,Spain,UEFA Nations League,2022,-64.0,1972.0,2036.0,2.0,1.6,0.3999999999999999,2.2,1.4,0.4,1.0,0,0,0,0,Away Win
2022-09-27,Switzerland,Czech Republic,UEFA Nations League,2022,100.0,1933.0,1833.0,1.2,0.8,0.3999999999999999,0.8,0.8,1.6,2.2,0,0,0,0,Home Win
2022-11-07,Qatar,Panama,Friendly,2022,36.0,1663.0,1627.0,0.8,0.6,0.20000000000000007,0.8,0.6,1.4,3.0,0,0,0,0,Home Win
2022-11-09,Mexico,Iraq,Friendly,2022,288.0,1839.0,1551.0,0.4,0.2,0.2,0.4,0.0,1.4,2.0,0,0,0,0,Home Win
2022-11-10,Saudi Arabia,Panama,Friendly,2022,2.0,1629.0,1627.0,1.0,0.6,0.4,0.2,0.6,0.6,2.6,0,0,0,0,Draw
2022-11-12,Iraq,Ecuador,Friendly,2022,-298.0,1551.0,1849.0,0.0,1.4,-1.4,0.0,0.4,2.8,0.2,0,0,0,0,Draw
2022-11-16,Iran,Tunisia,Friendly,2022,199.0,1837.0,1638.0,1.4,1.2,0.19999999999999996,0.8,1.0,1.0,1.8,0,0,0,0,Away Win
2022-11-16,Mexico,Sweden,Friendly,2022,19.0,1839.0,1820.0,0.8,1.2,-0.3999999999999999,1.2,1.2,1.4,1.4,0,0,0,0,Away Win
2022-11-16,Saudi Arabia,Croatia,Friendly,2022,-229.0,1629.0,1858.0,1.2,1.4,-0.19999999999999996,0.4,1.6,0.4,2.0,0,0,0,0,Away Win
2022-11-16,Turkey,Scotland,Friendly,2022,-2.0,1726.0,1728.0,0.8,1.0,-0.19999999999999996,1.4,0.8,2.6,1.4,0,0,0,0,Home Win
2022-11-17,Japan,Canada,Friendly,2022,-24.0,1760.0,1784.0,2.0,1.8,0.19999999999999996,1.8,1.6,0.8,0.6,0,0,0,0,Away Win
2022-11-17,Jordan,Spain,Friendly,2022,-507.0,1529.0,2036.0,1.2,2.0,-0.8,1.2,1.4,2.0,0.8,0,0,0,0,Away Win
2022-11-17,Switzerland,Ghana,Friendly,2022,333.0,1933.0,1600.0,1.8,0.6,1.2000000000000002,1.0,0.4,1.4,2.2,0,0,0,0,Away Win
2022-11-18,Egypt,Belgium,Friendly,2022,-416.0,1658.0,2074.0,1.4,1.2,0.19999999999999996,0.8,1.4,1.2,1.6,0,0,0,0,Home Win
2022-11-19,Colombia,Paraguay,Friendly,2022,175.0,1904.0,1729.0,1.4,1.6,-0.20000000000000018,0.8,1.4,0.8,1.4,0,0,0,0,Home Win
2022-11-19,Sweden,Algeria,Friendly,2022,21.0,1820.0,1799.0,1.2,2.4,-1.2,1.2,2.0,1.4,1.0,0,0,0,0,Home Win
2022-11-19,Turkey,Czech Republic,Friendly,2022,-107.0,1726.0,1833.0,0.8,0.2,0.6000000000000001,1.2,0.6,2.8,2.4,0,0,0,0,Home Win
2022-11-20,Qatar,Ecuador,FIFA World Cup,2022,-186.0,1663.0,1849.0,1.4,1.4,0.0,1.2,0.2,1.0,0.0,1,0,1,0,Away Win
2022-11-21,Senegal,Netherlands,FIFA World Cup,2022,-227.0,1702.0,1929.0,1.6,2.6,-1.0,0.8,2.8,0.4,0.6,0,0,0,0,Away Win
2022-11-21,England,Iran,FIFA World Cup,2022,194.0,2031.0,1837.0,2.2,0.8,1.4000000000000001,2.2,0.6,1.0,1.4,0,0,0,0,Home Win
2022-11-22,Argentina,Saudi Arabia,FIFA World Cup,2022,472.0,2101.0,1629.0,2.2,0.6,1.6,1.2,0.2,0.2,0.6,0,0,0,0,Away Win
2022-11-22,France,Australia,FIFA World Cup,2022,379.0,2114.0,1735.0,1.6,1.8,-0.19999999999999996,1.8,1.0,0.6,0.8,0,0,0,0,Home Win
2022-11-23,Germany,Japan,FIFA World Cup,2022,202.0,1962.0,1760.0,1.2,1.4,-0.19999999999999996,1.8,1.2,1.8,1.0,0,0,0,0,Away Win
2022-11-23,Morocco,Croatia,FIFA World Cup,2022,-94.0,1764.0,1858.0,1.6,2.0,-0.3999999999999999,1.4,1.2,1.2,1.0,0,0,0,0,Draw
2022-11-23,Belgium,Canada,FIFA World Cup,2022,290.0,2074.0,1784.0,0.6,1.8,-1.2000000000000002,1.4,1.6,2.0,0.8,0,0,0,0,Home Win
2022-11-24,Uruguay,South Korea,FIFA World Cup,2022,59.0,1847.0,1788.0,2.0,1.4,0.6000000000000001,2.0,1.8,0.2,2.2,0,0,0,0,Draw
2022-11-24,Portugal,Ghana,FIFA World Cup,2022,372.0,1972.0,1600.0,1.8,0.6,1.2000000000000002,2.0,0.6,0.4,2.2,0,0,0,0,Home Win
2022-11-25,Qatar,Senegal,FIFA World Cup,2022,-39.0,1663.0,1702.0,0.8,1.0,-0.19999999999999996,0.6,0.4,1.4,0.8,1,0,1,0,Away Win
2022-11-25,Netherlands,Ecuador,FIFA World Cup,2022,80.0,1929.0,1849.0,2.6,1.8,0.8,2.0,0.6,0.4,0.0,0,0,0,0,Draw
2022-11-25,England,United States,FIFA World Cup,2022,173.0,2031.0,1858.0,2.2,1.6,0.6000000000000001,3.0,1.6,1.4,0.6,0,0,0,0,Draw
2022-11-26,Argentina,Mexico,FIFA World Cup,2022,262.0,2101.0,1839.0,1.6,0.8,0.8,0.8,1.4,0.6,1.2,0,0,0,0,Home Win
2022-11-26,Tunisia,Australia,FIFA World Cup,2022,-97.0,1638.0,1735.0,1.8,1.8,0.0,1.4,1.2,1.4,1.2,0,0,0,0,Away Win
2022-11-27,Spain,Germany,FIFA World Cup,2022,74.0,2036.0,1962.0,2.4,0.6,1.7999999999999998,1.6,1.2,0.6,1.8,0,0,0,0,Draw
2022-11-27,Belgium,Morocco,FIFA World Cup,2022,310.0,2074.0,1764.0,0.6,1.6,-1.0,1.0,1.2,2.0,1.0,0,0,0,0,Away Win
2022-11-27,Croatia,Canada,FIFA World Cup,2022,74.0,1858.0,1784.0,2.2,1.8,0.40000000000000013,1.2,1.6,0.4,0.8,0,0,0,0,Home Win
2022-11-28,Brazil,Switzerland,FIFA World Cup,2022,216.0,2149.0,1933.0,3.0,1.8,1.2,3.6,1.0,0.4,1.0,0,0,0,0,Home Win
2022-11-28,South Korea,Ghana,FIFA World Cup,2022,188.0,1788.0,1600.0,1.0,0.6,0.4,1.4,1.0,2.2,2.2,0,0,0,0,Away Win
2022-11-28,Portugal,Uruguay,FIFA World Cup,2022,125.0,1972.0,1847.0,1.8,1.6,0.19999999999999996,1.8,1.4,0.8,0.2,0,0,0,0,Home Win
2022-11-29,Ecuador,Senegal,FIFA World Cup,2022,147.0,1849.0,1702.0,1.4,1.4,0.0,0.6,1.0,0.2,1.0,0,0,0,0,Away Win
2022-11-29,Qatar,Netherlands,FIFA World Cup,2022,-266.0,1663.0,1929.0,0.8,2.2,-1.4000000000000001,0.6,1.8,1.6,0.6,1,0,1,0,Away Win
2022-11-29,Iran,United States,FIFA World Cup,2022,-21.0,1837.0,1858.0,0.8,1.2,-0.3999999999999999,1.0,0.6,2.2,0.4,0,0,0,0,Away Win
2022-11-30,Saudi Arabia,Mexico,FIFA World Cup,2022,-210.0,1629.0,1839.0,1.2,0.6,0.6,0.6,1.4,0.6,1.6,0,0,0,0,Away Win
2022-11-30,Tunisia,France,FIFA World Cup,2022,-476.0,1638.0,2114.0,1.2,1.6,-0.40000000000000013,1.2,1.6,1.6,0.8,0,0,0,0,Home Win
2022-12-01,Japan,Spain,FIFA World Cup,2022,-276.0,1760.0,2036.0,2.0,2.0,0.0,1.6,1.6,0.6,0.8,0,0,0,0,Home Win
2022-12-01,Croatia,Belgium,FIFA World Cup,2022,-216.0,1858.0,2074.0,2.6,0.6,2.0,1.8,0.6,0.4,1.8,0,0,0,0,Draw
2022-12-01,Canada,Morocco,FIFA World Cup,2022,20.0,1784.0,1764.0,1.2,1.6,-0.40000000000000013,1.0,0.8,1.6,0.8,0,0,0,0,Away Win
2022-12-02,Ghana,Uruguay,FIFA World Cup,2022,-247.0,1600.0,1847.0,1.2,1.4,-0.19999999999999996,1.6,1.4,2.4,0.6,0,0,0,0,Away Win
2022-12-02,South Korea,Portugal,FIFA World Cup,2022,-184.0,1788.0,1972.0,1.0,1.8,-0.8,1.6,1.8,1.8,0.8,0,0,0,0,Home Win
2022-12-03,Netherlands,United States,FIFA World Cup,2022,71.0,1929.0,1858.0,2.6,1.2,1.4000000000000001,2.0,0.2,0.4,0.4,0,0,0,0,Home Win
2022-12-03,Argentina,Australia,FIFA World Cup,2022,366.0,2101.0,1735.0,1.6,2.4,-0.7999999999999998,1.0,1.4,0.6,1.0,0,0,0,0,Home Win
2022-12-04,England,Senegal,FIFA World Cup,2022,329.0,2031.0,1702.0,1.8,2.0,-0.19999999999999996,2.6,1.4,1.2,1.0,0,0,0,0,Home Win
2022-12-05,Japan,Croatia,FIFA World Cup,2022,-98.0,1760.0,1858.0,2.0,2.2,-0.20000000000000018,1.4,1.6,0.8,0.4,0,0,0,0,Draw
2022-12-05,Brazil,South Korea,FIFA World Cup,2022,361.0,2149.0,1788.0,3.0,1.4,1.6,3.0,1.6,0.4,1.6,0,0,0,0,Home Win
2022-12-06,Morocco,Spain,FIFA World Cup,2022,-272.0,1764.0,2036.0,2.2,1.4,0.8000000000000003,1.2,1.4,0.4,1.2,0,0,0,0,Draw
2022-12-06,Portugal,Switzerland,FIFA World Cup,2022,39.0,1972.0,1933.0,1.8,1.8,0.0,2.0,1.0,1.0,1.0,0,0,0,0,Home Win
2022-12-09,Croatia,Brazil,FIFA World Cup,2022,-291.0,1858.0,2149.0,1.8,3.0,-1.2,1.2,2.8,0.4,0.4,0,0,0,0,Draw
2022-12-09,Netherlands,Argentina,FIFA World Cup,2022,-172.0,1929.0,2101.0,2.6,2.0,0.6000000000000001,1.8,1.4,0.4,0.8,0,0,0,0,Draw
2022-12-10,Morocco,Portugal,FIFA World Cup,2022,-208.0,1764.0,1972.0,1.8,1.8,0.0,0.8,2.4,0.2,1.2,0,0,0,0,Home Win
2022-12-10,England,France,FIFA World Cup,2022,-83.0,2031.0,2114.0,1.8,1.4,0.40000000000000013,2.6,1.4,1.2,0.8,0,0,0,0,Away Win
2022-12-13,Argentina,Croatia,FIFA World Cup,2022,243.0,2101.0,1858.0,1.6,1.4,0.20000000000000018,1.6,1.2,1.2,0.6,0,0,0,0,Home Win
2022-12-14,France,Morocco,FIFA World Cup,2022,350.0,2114.0,1764.0,1.8,2.2,-0.40000000000000013,1.6,1.0,0.8,0.2,0,0,0,0,Home Win
2022-12-17,Croatia,Morocco,FIFA World Cup,2022,94.0,1858.0,1764.0,1.2,2.0,-0.8,1.2,1.0,1.2,0.6,0,0,0,0,Home Win
2022-12-18,Argentina,France,FIFA World Cup,2022,-13.0,2101.0,2114.0,2.0,2.4,-0.3999999999999999,2.0,2.0,1.0,0.6,0,0,0,0,Draw
2023-01-09,Iraq,Saudi Arabia,Gulf Cup,2023,-69.0,1575.0,1644.0,0.2,1.0,-0.8,0.0,0.8,2.2,1.0,0,0,0,0,Home Win
2023-01-16,Iraq,Qatar,Gulf Cup,2023,-2.0,1575.0,1577.0,0.8,0.6,0.20000000000000007,0.4,0.6,1.6,2.0,0,0,0,0,Home Win
2023-01-28,United States,Colombia,Friendly,2023,-102.0,1817.0,1919.0,1.0,2.0,-1.0,0.4,1.2,1.0,0.6,0,0,0,0,Draw
2023-03-23,Argentina,Panama,Friendly,2023,498.0,2144.0,1646.0,2.2,0.8,1.4000000000000001,2.4,0.8,1.2,2.6,0,0,0,0,Home Win
2023-03-24,Australia,Ecuador,Friendly,2023,-69.0,1773.0,1842.0,1.8,1.2,0.6000000000000001,1.2,0.8,1.2,0.6,0,0,0,0,Home Win
2023-03-24,Japan,Uruguay,Friendly,2023,-53.0,1851.0,1904.0,1.6,1.4,0.20000000000000018,1.2,0.8,1.0,0.6,0,0,0,0,Draw
2023-03-24,South Korea,Colombia,Friendly,2023,-131.0,1788.0,1919.0,0.8,2.0,-1.2,1.0,1.2,2.2,0.6,0,0,0,0,Draw
2023-03-24,France,Netherlands,UEFA Euro qualification,2023,8.0,2081.0,2073.0,2.0,2.2,-0.20000000000000018,2.2,2.0,1.2,0.8,0,0,0,0,Home Win
2023-03-24,Sweden,Belgium,UEFA Euro qualification,2023,-190.0,1757.0,1947.0,1.8,0.8,1.0,1.6,0.4,1.2,1.0,0,0,0,0,Away Win
2023-03-25,Morocco,Brazil,Friendly,2023,-267.0,1866.0,2133.0,1.4,2.6,-1.2000000000000002,0.8,2.8,1.0,0.6,0,0,0,0,Home Win
2023-03-25,Spain,Norway,UEFA Euro qualification,2023,242.0,1996.0,1754.0,1.6,1.6,0.0,1.2,1.4,0.8,1.4,0,0,0,0,Home Win
2023-03-25,Curaçao,Canada,CONCACAF Nations League,2023,-349.0,1362.0,1711.0,0.4,0.6,-0.19999999999999996,0.6,0.8,1.8,2.0,0,0,0,0,Away Win
2023-03-28,Argentina,Curaçao,Friendly,2023,782.0,2144.0,1362.0,2.2,0.2,2.0,2.4,0.4,1.2,2.0,0,0,0,0,Home Win
2023-03-28,Australia,Ecuador,Friendly,2023,-69.0,1773.0,1842.0,1.8,1.0,0.8,1.6,1.0,1.4,1.2,0,0,0,0,Away Win
2023-03-28,Germany,Belgium,Friendly,2023,8.0,1955.0,1947.0,0.8,1.4,-0.5999999999999999,1.4,1.0,1.6,0.8,0,0,0,0,Away Win
2023-03-28,Japan,Colombia,Friendly,2023,-68.0,1851.0,1919.0,1.6,2.2,-0.6000000000000001,1.4,1.6,1.2,0.8,0,0,0,0,Away Win
2023-03-28,South Korea,Uruguay,Friendly,2023,-116.0,1788.0,1904.0,1.0,1.6,-0.6000000000000001,1.4,1.0,2.0,0.6,0,0,0,0,Away Win
2023-03-28,Scotland,Spain,UEFA Euro qualification,2023,-245.0,1751.0,1996.0,1.0,1.6,-0.6000000000000001,1.0,1.6,1.4,0.8,0,0,0,0,Home Win
2023-03-28,Turkey,Croatia,UEFA Euro qualification,2023,-239.0,1711.0,1950.0,1.4,1.2,0.19999999999999996,1.4,0.8,2.4,1.2,0,0,0,0,Away Win
2023-04-19,United States,Mexico,Friendly,2023,5.0,1817.0,1812.0,1.2,1.2,0.0,0.4,1.8,0.6,1.6,0,0,0,0,Draw
2023-06-12,Morocco,Cape Verde,Friendly,2023,385.0,1866.0,1481.0,1.4,0.6,0.7999999999999999,0.8,0.6,1.0,1.8,0,0,0,0,Draw
2023-06-14,Netherlands,Croatia,UEFA Nations League,2023,123.0,2073.0,1950.0,1.6,1.6,0.0,1.6,1.2,1.6,1.2,0,0,0,0,Away Win
2023-06-15,Panama,Canada,CONCACAF Nations League,2023,-65.0,1646.0,1711.0,0.8,1.2,-0.3999999999999999,0.6,1.2,2.0,1.6,0,0,0,0,Away Win
2023-06-15,United States,Mexico,CONCACAF Nations League,2023,5.0,1817.0,1812.0,1.2,1.4,-0.19999999999999996,0.6,1.6,0.8,1.2,0,0,0,0,Home Win
2023-06-15,Argentina,Australia,Friendly,2023,371.0,2144.0,1773.0,2.2,1.2,1.0000000000000002,3.4,1.4,1.0,1.8,0,0,0,0,Home Win
2023-06-16,Colombia,Iraq,Friendly,2023,344.0,1919.0,1575.0,2.2,1.4,0.8000000000000003,1.8,0.8,1.0,1.2,0,0,0,0,Home Win
2023-06-16,Sweden,New Zealand,Friendly,2023,230.0,1757.0,1527.0,1.2,0.6,0.6,1.4,0.6,1.8,1.6,0,0,0,0,Home Win
2023-06-17,Norway,Scotland,UEFA Euro qualification,2023,3.0,1754.0,1751.0,1.4,1.4,0.0,1.2,1.4,1.8,1.4,0,0,0,0,Away Win
2023-06-17,Belgium,Austria,UEFA Euro qualification,2023,196.0,1947.0,1751.0,2.0,1.0,1.0,1.4,1.4,0.8,1.6,0,0,0,0,Draw
2023-06-17,Portugal,Bosnia and Herzegovina,UEFA Euro qualification,2023,382.0,1998.0,1616.0,1.8,0.2,1.6,2.4,0.4,1.2,1.6,0,0,0,0,Home Win
2023-06-17,South Africa,Morocco,African Cup of Nations qualification,2023,-326.0,1540.0,1866.0,0.8,1.4,-0.5999999999999999,0.4,0.8,1.6,1.0,0,0,0,0,Home Win
2023-06-18,Panama,Mexico,CONCACAF Nations League,2023,-166.0,1646.0,1812.0,0.2,0.8,-0.6000000000000001,0.4,0.8,2.4,1.8,0,0,0,0,Away Win
2023-06-18,United States,Canada,CONCACAF Nations League,2023,106.0,1817.0,1711.0,1.6,1.2,0.40000000000000013,1.2,1.2,0.8,1.4,0,0,0,0,Home Win
2023-06-18,Croatia,Spain,UEFA Nations League,2023,-46.0,1950.0,1996.0,2.0,1.0,1.0,1.8,1.0,1.4,1.0,0,0,0,0,Draw
2023-06-20,Algeria,Tunisia,Friendly,2023,-41.0,1704.0,1745.0,1.8,1.8,0.0,1.6,1.4,1.2,1.2,0,0,0,0,Draw
2023-06-20,Brazil,Senegal,Friendly,2023,388.0,2133.0,1745.0,2.0,1.4,0.6000000000000001,2.4,1.2,1.0,1.6,0,0,0,0,Away Win
2023-06-20,Germany,Colombia,Friendly,2023,36.0,1955.0,1919.0,0.6,2.2,-1.6,1.6,1.4,2.0,0.6,0,0,0,0,Away Win
2023-06-20,Austria,Sweden,UEFA Euro qualification,2023,-6.0,1751.0,1757.0,1.0,1.8,-0.8,1.2,2.0,1.4,1.6,0,0,0,0,Home Win
2023-06-20,Uzbekistan,Iran,CAFA Nations Cup,2023,-205.0,1575.0,1780.0,0.6,0.8,-0.20000000000000007,0.6,0.8,1.8,2.0,0,0,0,0,Away Win
2023-06-25,Haiti,Qatar,Gold Cup,2023,-41.0,1536.0,1577.0,0.6,0.6,0.0,0.6,0.8,1.8,2.0,0,0,0,0,Home Win
2023-06-29,Haiti,Mexico,Gold Cup,2023,-276.0,1536.0,1812.0,1.2,1.4,-0.19999999999999996,1.0,0.8,1.8,1.4,0,0,0,0,Away Win
2023-07-02,Mexico,Qatar,Gold Cup,2023,235.0,1812.0,1577.0,2.0,0.0,2.0,1.4,0.6,1.2,2.2,0,0,0,0,Away Win
2023-07-08,Panama,Qatar,Gold Cup,2023,69.0,1646.0,1577.0,0.2,0.6,-0.39999999999999997,0.4,0.8,1.6,1.8,0,0,0,0,Home Win
2023-07-09,United States,Canada,Gold Cup,2023,106.0,1817.0,1711.0,1.6,1.2,0.40000000000000013,1.4,1.2,0.8,1.6,0,0,0,0,Draw
2023-07-12,United States,Panama,Gold Cup,2023,171.0,1817.0,1646.0,1.8,0.8,1.0,1.6,1.0,0.6,1.2,0,0,0,0,Draw
2023-07-16,Mexico,Panama,Gold Cup,2023,166.0,1812.0,1646.0,1.4,0.8,0.5999999999999999,1.0,1.0,1.2,1.2,0,0,0,0,Home Win
2023-09-07,Argentina,Ecuador,FIFA World Cup qualification,2023,302.0,2144.0,1842.0,2.6,1.4,1.2000000000000002,3.4,1.4,0.6,1.4,0,0,0,0,Home Win
2023-09-07,Norway,Jordan,Friendly,2023,164.0,1754.0,1590.0,1.2,0.6,0.6,1.2,1.2,2.0,2.6,0,0,0,0,Home Win
2023-09-09,Germany,Japan,Friendly,2023,104.0,1955.0,1851.0,0.4,1.6,-1.2000000000000002,1.4,1.4,2.2,1.2,0,0,0,0,Away Win
2023-09-09,Mexico,Australia,Friendly,2023,39.0,1812.0,1773.0,1.8,1.2,0.6000000000000001,1.0,1.2,1.0,1.4,0,0,0,0,Draw
2023-09-09,United States,Uzbekistan,Friendly,2023,242.0,1817.0,1575.0,1.8,0.0,1.8,1.8,0.2,0.8,2.0,0,0,0,0,Home Win
2023-09-12,Ecuador,Uruguay,FIFA World Cup qualification,2023,-62.0,1842.0,1904.0,0.8,1.6,-0.8,1.0,1.0,1.6,0.8,0,0,0,0,Home Win
2023-09-12,Egypt,Tunisia,Friendly,2023,-85.0,1660.0,1745.0,1.4,1.4,0.0,0.8,1.0,1.2,1.4,0,0,0,0,Away Win
2023-09-12,Germany,France,Friendly,2023,-126.0,1955.0,2081.0,0.2,2.0,-1.8,1.0,2.2,2.4,1.0,0,0,0,0,Home Win
2023-09-12,Japan,Turkey,Friendly,2023,140.0,1851.0,1711.0,1.6,1.4,0.20000000000000018,1.8,1.2,1.2,1.6,0,0,0,0,Home Win
2023-09-12,South Korea,Saudi Arabia,Friendly,2023,144.0,1788.0,1644.0,0.8,0.8,0.0,1.6,0.8,2.4,1.4,0,0,0,0,Home Win
2023-09-12,Mexico,Uzbekistan,Friendly,2023,237.0,1812.0,1575.0,2.0,0.0,2.0,1.4,0.2,0.8,2.4,0,0,0,0,Draw
2023-09-12,Scotland,England,Friendly,2023,-215.0,1751.0,1966.0,2.0,1.6,0.3999999999999999,1.6,2.6,1.0,1.4,0,0,0,0,Away Win
2023-09-12,Senegal,Algeria,Friendly,2023,41.0,1745.0,1704.0,1.8,1.4,0.40000000000000013,1.8,1.4,1.8,1.4,0,0,0,0,Away Win
2023-09-12,South Africa,DR Congo,Friendly,2023,87.0,1540.0,1453.0,1.2,0.4,0.7999999999999999,0.8,0.8,1.8,2.0,0,0,0,0,Home Win
2023-09-12,Sweden,Austria,UEFA Euro qualification,2023,6.0,1757.0,1751.0,1.8,1.0,0.8,1.6,1.0,1.4,1.4,0,0,0,0,Away Win
2023-10-12,Colombia,Uruguay,FIFA World Cup qualification,2023,15.0,1919.0,1904.0,2.2,1.4,0.8000000000000003,1.4,1.2,0.6,1.2,0,0,0,0,Draw
2023-10-12,Argentina,Paraguay,FIFA World Cup qualification,2023,417.0,2144.0,1727.0,2.6,1.0,1.6,3.0,0.8,0.6,1.6,0,0,0,0,Home Win
2023-10-12,Algeria,Cape Verde,Friendly,2023,223.0,1704.0,1481.0,1.4,0.8,0.5999999999999999,1.0,0.6,1.4,1.4,0,0,0,0,Home Win
2023-10-12,Spain,Scotland,UEFA Euro qualification,2023,245.0,1996.0,1751.0,1.0,1.4,-0.3999999999999999,0.8,1.6,0.8,1.6,0,0,0,0,Home Win
2023-10-12,Croatia,Turkey,UEFA Euro qualification,2023,239.0,1950.0,1711.0,2.0,1.2,0.8,1.6,1.4,1.2,2.2,0,0,0,0,Away Win
2023-10-13,Curaçao,Panama,CONCACAF Nations League,2023,-284.0,1362.0,1646.0,0.2,0.8,-0.6000000000000001,0.2,1.0,3.0,1.0,0,0,0,0,Away Win
2023-10-13,DR Congo,New Zealand,Friendly,2023,-74.0,1453.0,1527.0,0.4,0.6,-0.19999999999999996,0.6,0.8,1.6,2.2,0,0,0,0,Draw
2023-10-13,England,Australia,Friendly,2023,193.0,1966.0,1773.0,2.0,0.8,1.2,2.6,1.4,1.0,1.8,0,0,0,0,Home Win
2023-10-13,Iraq,Qatar,Friendly,2023,-2.0,1575.0,1577.0,1.4,0.6,0.7999999999999999,0.8,0.6,1.2,2.0,0,0,0,0,Draw
2023-10-13,Japan,Canada,Friendly,2023,140.0,1851.0,1711.0,1.6,1.4,0.20000000000000018,2.2,1.4,1.4,1.2,0,0,0,0,Home Win
2023-10-13,South Korea,Tunisia,Friendly,2023,43.0,1788.0,1745.0,1.4,2.0,-0.6000000000000001,1.4,1.4,1.8,0.6,0,0,0,0,Home Win
2023-10-13,Netherlands,France,UEFA Euro qualification,2023,-8.0,2073.0,2081.0,1.4,2.0,-0.6000000000000001,1.8,2.4,2.2,1.2,0,0,0,0,Away Win
2023-10-13,Austria,Belgium,UEFA Euro qualification,2023,-196.0,1751.0,1947.0,1.4,1.6,-0.20000000000000018,1.4,1.4,1.4,1.0,0,0,0,0,Away Win
2023-10-14,Ivory Coast,Morocco,Friendly,2023,-199.0,1667.0,1866.0,1.0,0.8,0.19999999999999996,0.8,0.8,1.2,1.4,0,0,0,0,Draw
2023-10-14,Mexico,Ghana,Friendly,2023,219.0,1812.0,1593.0,1.6,1.2,0.40000000000000013,1.8,1.4,1.4,2.0,0,0,0,0,Home Win
2023-10-14,United States,Germany,Friendly,2023,-138.0,1817.0,1955.0,2.2,0.8,1.4000000000000001,2.2,1.2,0.6,2.2,0,0,0,0,Away Win
2023-10-15,Norway,Spain,UEFA Euro qualification,2023,-242.0,1754.0,1996.0,1.8,1.6,0.19999999999999996,2.4,1.0,1.6,0.4,0,0,0,0,Away Win
2023-10-16,Algeria,Egypt,Friendly,2023,44.0,1704.0,1660.0,2.0,1.2,0.8,1.8,1.0,1.0,1.8,0,0,0,0,Draw
2023-10-16,Belgium,Sweden,UEFA Euro qualification,2023,190.0,1947.0,1757.0,2.2,1.2,1.0000000000000002,2.0,1.4,1.0,1.8,0,0,0,0,Draw
2023-10-16,Bosnia and Herzegovina,Portugal,UEFA Euro qualification,2023,-382.0,1616.0,1998.0,0.2,1.8,-1.6,0.4,2.4,1.8,0.8,0,0,0,0,Away Win
2023-10-17,Ecuador,Colombia,FIFA World Cup qualification,2023,-77.0,1842.0,1919.0,1.2,2.2,-1.0000000000000002,1.2,1.8,1.6,1.0,0,0,0,0,Draw
2023-10-17,Uruguay,Brazil,FIFA World Cup qualification,2023,-229.0,1904.0,2133.0,1.6,1.4,0.20000000000000018,1.6,1.8,1.2,1.6,0,0,0,0,Home Win
2023-10-17,Australia,New Zealand,Soccer Ashes,2023,246.0,1773.0,1527.0,0.8,0.2,0.6000000000000001,1.2,0.6,1.6,2.2,0,0,0,0,Home Win
2023-10-17,France,Scotland,Friendly,2023,330.0,2081.0,1751.0,2.0,1.2,0.8,2.4,1.2,1.2,1.6,0,0,0,0,Home Win
2023-10-17,Ivory Coast,South Africa,Friendly,2023,127.0,1667.0,1540.0,1.0,1.2,-0.19999999999999996,1.0,0.8,1.4,1.8,0,0,0,0,Draw
2023-10-17,Mexico,Germany,Friendly,2023,-143.0,1812.0,1955.0,1.6,1.2,0.40000000000000013,1.6,1.6,1.2,2.2,0,0,0,0,Draw
2023-10-17,United States,Ghana,Friendly,2023,224.0,1817.0,1593.0,1.6,1.2,0.40000000000000013,1.8,1.4,1.2,1.8,0,0,0,0,Home Win
2023-11-16,Colombia,Brazil,FIFA World Cup qualification,2023,-214.0,1919.0,2133.0,2.2,0.8,1.4000000000000001,1.4,1.6,0.6,2.0,0,0,0,0,Home Win
2023-11-16,Argentina,Uruguay,FIFA World Cup qualification,2023,240.0,2144.0,1904.0,3.0,1.6,1.4,2.6,1.6,0.0,1.2,0,0,0,0,Away Win
2023-11-18,Germany,Turkey,Friendly,2023,244.0,1955.0,1711.0,1.4,1.8,-0.40000000000000013,1.6,1.4,2.0,1.6,0,0,0,0,Away Win
2023-11-19,Scotland,Norway,UEFA Euro qualification,2023,-3.0,1751.0,1754.0,1.2,1.2,0.0,1.2,2.0,2.0,1.6,0,0,0,0,Draw
2023-11-21,Paraguay,Colombia,FIFA World Cup qualification,2023,-192.0,1727.0,1919.0,1.0,2.2,-1.2000000000000002,0.6,1.4,1.0,0.6,0,0,0,0,Away Win
2023-11-21,Brazil,Argentina,FIFA World Cup qualification,2023,-11.0,2133.0,2144.0,0.2,2.4,-2.1999999999999997,1.0,2.2,2.2,0.4,0,0,0,0,Away Win
